,card_name,card_img_url,series,ext_code,ext_name
379,#380 - Echoing Horn,https://den-cards.pokellector.com/337/Echoing-Horn.SI.380.42354.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
380,#381 - Level Ball,https://den-cards.pokellector.com/337/Level-Ball.SI.381.42355.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
381,#382 - Rugged Helmet,https://den-cards.pokellector.com/337/Rugged-Helmet.SI.382.42356.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
382,#383 - Exp. Share,https://den-cards.pokellector.com/337/Exp-Share.SI.383.42357.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
383,#384 - Galarian Breastplate,https://den-cards.pokellector.com/337/Galarian-Breastplate.SI.384.42358.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
384,#385 - Full Face Guard,https://den-cards.pokellector.com/337/Full-Face-Guard.SI.385.42359.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
385,#386 - Spirit Mask,https://den-cards.pokellector.com/337/Spirit-Mask.SI.386.42360.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
386,#387 - Aroma Lady,https://den-cards.pokellector.com/337/Aroma-Lady.SI.387.42361.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
387,#388 - Team Yell's Cheer,https://den-cards.pokellector.com/337/Team-Yells-Cheer.SI.388.42362.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
388,#389 - Karen's Conviction,https://den-cards.pokellector.com/337/Karens-Conviction.SI.389.42363.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
389,#390 - Agatha,https://den-cards.pokellector.com/337/Agatha.SI.390.42364.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
390,#391 - Raihan,https://den-cards.pokellector.com/337/Raihan.SI.391.42365.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
391,#392 - Klara,https://den-cards.pokellector.com/337/Klara.SI.392.42366.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
392,#393 - Cook,https://den-cards.pokellector.com/337/Cook.SI.393.42367.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
393,#394 - Korrina's Focus,https://den-cards.pokellector.com/337/Korrinas-Focus.SI.394.42368.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
394,#395 - Shauna,https://den-cards.pokellector.com/337/Shauna.SI.395.42369.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
395,#396 - Bruno,https://den-cards.pokellector.com/337/Bruno.SI.396.42370.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
396,#397 - Peonia,https://den-cards.pokellector.com/337/Peonia.SI.397.42371.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
397,#398 - Judge,https://den-cards.pokellector.com/337/Judge.SI.398.42372.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
398,#399 - Barry,https://den-cards.pokellector.com/337/Barry.SI.399.41580.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
399,#400 - School Girl,https://den-cards.pokellector.com/337/School-Girl.SI.400.42373.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
400,#401 - School Boy,https://den-cards.pokellector.com/337/School-Boy.SI.401.42374.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
401,#402 - Siebold,https://den-cards.pokellector.com/337/Siebold.SI.402.42375.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
402,#403 - Professor’s Research (Professor Rowan),https://den-cards.pokellector.com/337/Professors-Research-Professor-Rowan.SI.403.41579.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
403,#404 - Peony,https://den-cards.pokellector.com/337/Peony.SI.404.42376.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
404,#405 - Zinnia's Resolution,https://den-cards.pokellector.com/337/Zinnias-Resolution.SI.405.42377.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
405,#406 - Boss's Orders (Cyrus),https://den-cards.pokellector.com/337/Bosss-Orders-Cyrus.SI.406.42378.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
406,#407 - Gordie,https://den-cards.pokellector.com/337/Gordie.SI.407.42379.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
407,#408 - Marnie's Pride,https://den-cards.pokellector.com/337/Marnies-Pride.SI.408.41016.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
408,#409 - Melony,https://den-cards.pokellector.com/337/Melony.SI.409.42380.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
409,#410 - Copycat,https://den-cards.pokellector.com/337/Copycat.SI.410.42381.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
410,#411 - Cheryl,https://den-cards.pokellector.com/337/Cheryl.SI.411.42382.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
411,#412 - Single Strike Energy,https://den-cards.pokellector.com/337/Single-Strike-Energy.SI.412.42383.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
412,#413 - Lucky Energy,https://den-cards.pokellector.com/337/Lucky-Energy.SI.413.42384.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
413,#414 - Rapid Strike Energy,https://den-cards.pokellector.com/337/Rapid-Strike-Energy.SI.414.42385.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
414,#415 - Pikachu V,https://den-cards.pokellector.com/337/Pikachu-V.SI.415.42531.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
415,#416 - Granbull V,https://den-cards.pokellector.com/337/Granbull-V.SI.416.42532.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
416,#417 - Zamazenta V,https://den-cards.pokellector.com/337/Zamazenta-V.SI.417.42533.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
417,#418 - Barry,https://den-cards.pokellector.com/337/Barry.SI.418.42534.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
418,#419 - Marnie's Pride,https://den-cards.pokellector.com/337/Marnies-Pride.SI.419.42530.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
419,#420 - Galarian Articuno V,https://den-cards.pokellector.com/337/Galarian-Articuno-V.SI.420.42535.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
420,#421 - Galarian Zapdos V,https://den-cards.pokellector.com/337/Galarian-Zapdos-V.SI.421.42536.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
421,#422 - Galarian Moltres V,https://den-cards.pokellector.com/337/Galarian-Moltres-V.SI.422.42537.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
422,Dark Energy,https://den-cards.pokellector.com/337/Dark-Energy.SI.DAR0.42518.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
423,Fighting Energy,https://den-cards.pokellector.com/337/Fighting-Energy.SI.FIG0.42517.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
424,Fire Energy,https://den-cards.pokellector.com/337/Fire-Energy.SI.FIR0.42513.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
425,Grass Energy,https://den-cards.pokellector.com/337/Grass-Energy.SI.GRA0.42512.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
426,Electric Energy,https://den-cards.pokellector.com/337/Electric-Energy.SI.LIG0.42515.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
427,Steel Energy,https://den-cards.pokellector.com/337/Steel-Energy.SI.MET0.42519.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
428,Psychic Energy,https://den-cards.pokellector.com/337/Psychic-Energy.SI.PSY0.42516.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
429,Water Energy,https://den-cards.pokellector.com/337/Water-Energy.SI.WAT0.42514.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
